sku,type,sapo_available,sapo_remain
FM-ATSL01-VP-XL-FM-QNSL01-VP-XL,combo,22,0
FM-ATSL01-VP-XL-FM-QNSL01-VP-L,combo,21,0
FM-ATSL01-VP-XL-FM-QNSL01-VP-M,combo,22,0
FM-ATSL01-VP-XL-FM-QNSL01-VP-S,combo,21,0
FM-ATSL01-VP-L-FM-QNSL01-VP-XL,combo,34,0
FM-ATSL01-VP-L-FM-QNSL01-VP-L,combo,53,0
FM-ATSL01-VP-L-FM-QNSL01-VP-M,combo,53,0
FM-ATSL01-VP-L-FM-QNSL01-VP-S,combo,53,0
FM-ATSL01-VP-M-FM-QNSL01-VP-XL,combo,34,0
FM-ATSL01-VP-M-FM-QNSL01-VP-L,combo,64,0
FM-ATSL01-VP-M-FM-QNSL01-VP-M,combo,85,0
FM-ATSL01-VP-M-FM-QNSL01-VP-S,combo,86,0
FM-ATSL01-VP-S-FM-QNSL01-VP-XL,combo,36,0
FM-ATSL01-VP-S-FM-QNSL01-VP-L,combo,65,0
FM-ATSL01-VP-S-FM-QNSL01-VP-M,combo,87,0
FM-ATSL01-VP-S-FM-QNSL01-VP-S,combo,87,0
FM-BRSL01-VP-XL-FM-QDSL02-VP-XL,combo,45,0
FM-BRSL01-VP-XL-FM-QDSL02-VP-L,combo,74,0
FM-BRSL01-VP-XL-FM-QDSL02-VP-M,combo,95,0
FM-BRSL01-VP-XL-FM-QDSL02-VP-S,combo,96,0
FM-BRSL01-VP-L-FM-QDSL02-VP-XL,combo,45,0
FM-BRSL01-VP-L-FM-QDSL02-VP-L,combo,74,0
FM-BRSL01-VP-L-FM-QDSL02-VP-M,combo,132,0
FM-BRSL01-VP-L-FM-QDSL02-VP-S,combo,129,0
FM-BRSL01-VP-M-FM-QDSL02-VP-XL,combo,45,0
FM-BRSL01-VP-M-FM-QDSL02-VP-L,combo,74,0
FM-BRSL01-VP-M-FM-QDSL02-VP-M,combo,132,0
FM-BRSL01-VP-M-FM-QDSL02-VP-S,combo,129,0
FM-BRSL01-VP-S-FM-QDSL02-VP-XL,combo,45,0
FM-BRSL01-VP-S-FM-QDSL02-VP-L,combo,74,0
FM-BRSL01-VP-S-FM-QDSL02-VP-M,combo,132,0
FM-BRSL01-VP-S-FM-QDSL02-VP-S,combo,129,0
FM-BRSL02-XP-XL-FM-QNSL01-XG-XL,combo,0,0
FM-BRSL02-XP-XL-FM-QNSL01-XG-L,combo,0,0
FM-BRSL02-XP-XL-FM-QNSL01-XG-M,combo,0,0
FM-BRSL02-XP-XL-FM-QNSL01-XG-S,combo,0,0
FM-BRSL02-XP-L-FM-QNSL01-XG-XL,combo,42,0
FM-BRSL02-XP-L-FM-QNSL01-XG-L,combo,46,0
FM-BRSL02-XP-L-FM-QNSL01-XG-M,combo,46,0
FM-BRSL02-XP-L-FM-QNSL01-XG-S,combo,46,0
FM-BRSL02-XP-M-FM-QNSL01-XG-XL,combo,44,0
FM-BRSL02-XP-M-FM-QNSL01-XG-L,combo,58,0
FM-BRSL02-XP-M-FM-QNSL01-XG-M,combo,72,0
FM-BRSL02-XP-M-FM-QNSL01-XG-S,combo,72,0
FM-BRSL02-XP-S-FM-QNSL01-XG-XL,combo,44,0
FM-BRSL02-XP-S-FM-QNSL01-XG-L,combo,58,0
FM-BRSL02-XP-S-FM-QNSL01-XG-M,combo,74,0
FM-BRSL02-XP-S-FM-QNSL01-XG-S,combo,74,0
FM-AKSL01-TR-XL-FM-QDSL01-HP-XL,combo,59,0
FM-AKSL01-TR-XL-FM-QDSL01-HP-L,combo,94,0
FM-AKSL01-TR-XL-FM-QDSL01-HP-M,combo,93,0
FM-AKSL01-TR-XL-FM-QDSL01-HP-S,combo,93,0
FM-AKSL01-TR-L-FM-QDSL01-HP-XL,combo,59,0
FM-AKSL01-TR-L-FM-QDSL01-HP-L,combo,117,0
FM-AKSL01-TR-L-FM-QDSL01-HP-M,combo,116,0
FM-AKSL01-TR-L-FM-QDSL01-HP-S,combo,116,0
FM-AKSL01-TR-M-FM-QDSL01-HP-XL,combo,58,0
FM-AKSL01-TR-M-FM-QDSL01-HP-L,combo,116,0
FM-AKSL01-TR-M-FM-QDSL01-HP-M,combo,137,0
FM-AKSL01-TR-M-FM-QDSL01-HP-S,combo,137,0
FM-AKSL01-TR-S-FM-QDSL01-HP-XL,combo,59,0
FM-AKSL01-TR-S-FM-QDSL01-HP-L,combo,117,0
FM-AKSL01-TR-S-FM-QDSL01-HP-M,combo,135,0
FM-AKSL01-TR-S-FM-QDSL01-HP-S,combo,135,0
FM-BRSL01-HP-XL-FM-QNSL01-HP-XL,combo,40,0
FM-BRSL01-HP-XL-FM-QNSL01-HP-L,combo,72,0
FM-BRSL01-HP-XL-FM-QNSL01-HP-M,combo,113,0
FM-BRSL01-HP-XL-FM-QNSL01-HP-S,combo,103,0
FM-BRSL01-HP-L-FM-QNSL01-HP-XL,combo,40,0
FM-BRSL01-HP-L-FM-QNSL01-HP-L,combo,72,0
FM-BRSL01-HP-L-FM-QNSL01-HP-M,combo,113,0
FM-BRSL01-HP-L-FM-QNSL01-HP-S,combo,103,0
FM-BRSL01-HP-M-FM-QNSL01-HP-XL,combo,40,0
FM-BRSL01-HP-M-FM-QNSL01-HP-L,combo,72,0
FM-BRSL01-HP-M-FM-QNSL01-HP-M,combo,113,0
FM-BRSL01-HP-M-FM-QNSL01-HP-S,combo,103,0
FM-BRSL01-HP-S-FM-QNSL01-HP-XL,combo,40,0
FM-BRSL01-HP-S-FM-QNSL01-HP-L,combo,72,0
FM-BRSL01-HP-S-FM-QNSL01-HP-M,combo,113,0
FM-BRSL01-HP-S-FM-QNSL01-HP-S,combo,103,0
FM-BRSL01-VP-XL-FM-QNSL01-VG-XL,combo,37,0
FM-BRSL01-VP-XL-FM-QNSL01-VG-L,combo,64,0
FM-BRSL01-VP-XL-FM-QNSL01-VG-M,combo,89,0
FM-BRSL01-VP-XL-FM-QNSL01-VG-S,combo,92,0
FM-BRSL01-VP-L-FM-QNSL01-VG-XL,combo,37,0
FM-BRSL01-VP-L-FM-QNSL01-VG-L,combo,64,0
FM-BRSL01-VP-L-FM-QNSL01-VG-M,combo,89,0
FM-BRSL01-VP-L-FM-QNSL01-VG-S,combo,92,0
FM-BRSL01-VP-M-FM-QNSL01-VG-XL,combo,37,0
FM-BRSL01-VP-M-FM-QNSL01-VG-L,combo,64,0
FM-BRSL01-VP-M-FM-QNSL01-VG-M,combo,89,0
FM-BRSL01-VP-M-FM-QNSL01-VG-S,combo,92,0
FM-BRSL01-VP-S-FM-QNSL01-VG-XL,combo,37,0
FM-BRSL01-VP-S-FM-QNSL01-VG-L,combo,64,0
FM-BRSL01-VP-S-FM-QNSL01-VG-M,combo,89,0
FM-BRSL01-VP-S-FM-QNSL01-VG-S,combo,92,0
FM-ATSL01-HP-XL-FM-QNSL01-HG-XL,combo,29,0
FM-ATSL01-HP-XL-FM-QNSL01-HG-L,combo,29,0
FM-ATSL01-HP-XL-FM-QNSL01-HG-M,combo,29,0
FM-ATSL01-HP-XL-FM-QNSL01-HG-S,combo,29,0
FM-ATSL01-HP-L-FM-QNSL01-HG-XL,combo,33,0
FM-ATSL01-HP-L-FM-QNSL01-HG-L,combo,71,0
FM-ATSL01-HP-L-FM-QNSL01-HG-M,combo,72,0
FM-ATSL01-HP-L-FM-QNSL01-HG-S,combo,72,0
FM-ATSL01-HP-M-FM-QNSL01-HG-XL,combo,36,0
FM-ATSL01-HP-M-FM-QNSL01-HG-L,combo,74,0
FM-ATSL01-HP-M-FM-QNSL01-HG-M,combo,95,0
FM-ATSL01-HP-M-FM-QNSL01-HG-S,combo,97,0
FM-ATSL01-HP-S-FM-QNSL01-HG-XL,combo,36,0
FM-ATSL01-HP-S-FM-QNSL01-HG-L,combo,74,0
FM-ATSL01-HP-S-FM-QNSL01-HG-M,combo,95,0
FM-ATSL01-HP-S-FM-QNSL01-HG-S,combo,97,0
FM-AKSL01-VP-XL-FM-QNSL01-VG-XL,combo,37,0
FM-AKSL01-VP-XL-FM-QNSL01-VG-L,combo,64,0
FM-AKSL01-VP-XL-FM-QNSL01-VG-M,combo,80,0
FM-AKSL01-VP-XL-FM-QNSL01-VG-S,combo,80,0
FM-AKSL01-VP-L-FM-QNSL01-VG-XL,combo,37,0
FM-AKSL01-VP-L-FM-QNSL01-VG-L,combo,64,0
FM-AKSL01-VP-L-FM-QNSL01-VG-M,combo,89,0
FM-AKSL01-VP-L-FM-QNSL01-VG-S,combo,92,0
FM-AKSL01-VP-M-FM-QNSL01-VG-XL,combo,37,0
FM-AKSL01-VP-M-FM-QNSL01-VG-L,combo,64,0
FM-AKSL01-VP-M-FM-QNSL01-VG-M,combo,89,0
FM-AKSL01-VP-M-FM-QNSL01-VG-S,combo,92,0
FM-AKSL01-VP-S-FM-QNSL01-VG-XL,combo,37,0
FM-AKSL01-VP-S-FM-QNSL01-VG-L,combo,64,0
FM-AKSL01-VP-S-FM-QNSL01-VG-M,combo,89,0
FM-AKSL01-VP-S-FM-QNSL01-VG-S,combo,92,0
FM-AKSL01-HP-XL-FM-QNSL01-HP-XL,combo,39,0
FM-AKSL01-HP-XL-FM-QNSL01-HP-L,combo,72,0
FM-AKSL01-HP-XL-FM-QNSL01-HP-M,combo,98,0
FM-AKSL01-HP-XL-FM-QNSL01-HP-S,combo,98,0
FM-AKSL01-HP-L-FM-QNSL01-HP-XL,combo,40,0
FM-AKSL01-HP-L-FM-QNSL01-HP-L,combo,72,0
FM-AKSL01-HP-L-FM-QNSL01-HP-M,combo,113,0
FM-AKSL01-HP-L-FM-QNSL01-HP-S,combo,103,0
FM-AKSL01-HP-M-FM-QNSL01-HP-XL,combo,40,0
FM-AKSL01-HP-M-FM-QNSL01-HP-L,combo,72,0
FM-AKSL01-HP-M-FM-QNSL01-HP-M,combo,113,0
FM-AKSL01-HP-M-FM-QNSL01-HP-S,combo,103,0
FM-AKSL01-HP-S-FM-QNSL01-HP-XL,combo,40,0
FM-AKSL01-HP-S-FM-QNSL01-HP-L,combo,72,0
FM-AKSL01-HP-S-FM-QNSL01-HP-M,combo,113,0
FM-AKSL01-HP-S-FM-QNSL01-HP-S,combo,103,0
FM-ACSL01-VP-XL-FM-QDSL02-VP-XL,combo,0,0
FM-ACSL01-VP-XL-FM-QDSL02-VP-L,combo,0,0
FM-ACSL01-VP-XL-FM-QDSL02-VP-M,combo,0,0
FM-ACSL01-VP-XL-FM-QDSL02-VP-S,combo,0,0
FM-ACSL01-VP-L-FM-QDSL02-VP-XL,combo,45,0
FM-ACSL01-VP-L-FM-QDSL02-VP-L,combo,52,0
FM-ACSL01-VP-L-FM-QDSL02-VP-M,combo,52,0
FM-ACSL01-VP-L-FM-QDSL02-VP-S,combo,53,0
FM-ACSL01-VP-M-FM-QDSL02-VP-XL,combo,45,0
FM-ACSL01-VP-M-FM-QDSL02-VP-L,combo,67,0
FM-ACSL01-VP-M-FM-QDSL02-VP-M,combo,67,0
FM-ACSL01-VP-M-FM-QDSL02-VP-S,combo,68,0
FM-ACSL01-VP-S-FM-QDSL02-VP-XL,combo,45,0
FM-ACSL01-VP-S-FM-QDSL02-VP-L,combo,74,0
FM-ACSL01-VP-S-FM-QDSL02-VP-M,combo,87,0
FM-ACSL01-VP-S-FM-QDSL02-VP-S,combo,88,0
FM-AKGL01-XP-XL-FM-QDZT01-MG-XL,combo,2,0
FM-AKGL01-XP-XL-FM-QDZT01-MG-L,combo,8,0
FM-AKGL01-XP-XL-FM-QDZT01-MG-M,combo,0,0
FM-AKGL01-XP-XL-FM-QDZT01-MG-S,combo,21,0
FM-AKGL01-XP-L-FM-QDZT01-MG-XL,combo,2,0
FM-AKGL01-XP-L-FM-QDZT01-MG-L,combo,8,0
FM-AKGL01-XP-L-FM-QDZT01-MG-M,combo,0,0
FM-AKGL01-XP-L-FM-QDZT01-MG-S,combo,21,0
FM-AKGL01-XP-M-FM-QDZT01-MG-XL,combo,2,0
FM-AKGL01-XP-M-FM-QDZT01-MG-L,combo,7,0
FM-AKGL01-XP-M-FM-QDZT01-MG-M,combo,0,0
FM-AKGL01-XP-M-FM-QDZT01-MG-S,combo,7,0
FM-AKGL01-XP-S-FM-QDZT01-MG-XL,combo,2,0
FM-AKGL01-XP-S-FM-QDZT01-MG-L,combo,8,0
FM-AKGL01-XP-S-FM-QDZT01-MG-M,combo,0,0
FM-AKGL01-XP-S-FM-QDZT01-MG-S,combo,21,0
FM-BRBL01-XP-XL-FM-QDSL01-XP-XL,combo,0,0
FM-BRBL01-XP-XL-FM-QDSL01-XP-L,combo,0,0
FM-BRBL01-XP-XL-FM-QDSL01-XP-M,combo,0,0
FM-BRBL01-XP-XL-FM-QDSL01-XP-S,combo,0,0
FM-BRBL01-XP-L-FM-QDSL01-XP-XL,combo,0,0
FM-BRBL01-XP-L-FM-QDSL01-XP-L,combo,0,0
FM-BRBL01-XP-L-FM-QDSL01-XP-M,combo,0,0
FM-BRBL01-XP-L-FM-QDSL01-XP-S,combo,0,0
FM-BRBL01-XP-M-FM-QDSL01-XP-XL,combo,0,0
FM-BRBL01-XP-M-FM-QDSL01-XP-L,combo,0,0
FM-BRBL01-XP-M-FM-QDSL01-XP-M,combo,0,0
FM-BRBL01-XP-M-FM-QDSL01-XP-S,combo,0,0
FM-BRBL01-XP-S-FM-QDSL01-XP-XL,combo,0,0
FM-BRBL01-XP-S-FM-QDSL01-XP-L,combo,0,0
FM-BRBL01-XP-S-FM-QDSL01-XP-M,combo,0,0
FM-BRBL01-XP-S-FM-QDSL01-XP-S,combo,0,0
FM-AKGL01-VP-XL-FM-QDOL01-LG-XL,combo,50,0
FM-AKGL01-VP-XL-FM-QDOL01-LG-L,combo,1,0
FM-AKGL01-VP-XL-FM-QDOL01-LG-M,combo,0,0
FM-AKGL01-VP-XL-FM-QDOL01-LG-S,combo,1,0
FM-AKGL01-VP-L-FM-QDOL01-LG-XL,combo,26,0
FM-AKGL01-VP-L-FM-QDOL01-LG-L,combo,1,0
FM-AKGL01-VP-L-FM-QDOL01-LG-M,combo,0,0
FM-AKGL01-VP-L-FM-QDOL01-LG-S,combo,1,0
FM-AKGL01-VP-M-FM-QDOL01-LG-XL,combo,9,0
FM-AKGL01-VP-M-FM-QDOL01-LG-L,combo,1,0
FM-AKGL01-VP-M-FM-QDOL01-LG-M,combo,0,0
FM-AKGL01-VP-M-FM-QDOL01-LG-S,combo,1,0
FM-AKGL01-VP-S-FM-QDOL01-LG-XL,combo,47,0
FM-AKGL01-VP-S-FM-QDOL01-LG-L,combo,1,0
FM-AKGL01-VP-S-FM-QDOL01-LG-M,combo,0,0
FM-AKGL01-VP-S-FM-QDOL01-LG-S,combo,1,0
FM-BRBL01-VP-XL-FM-QDOL01-VP-XL,combo,0,0
FM-BRBL01-VP-XL-FM-QDOL01-VP-L,combo,0,0
FM-BRBL01-VP-XL-FM-QDOL01-VP-M,combo,-2,0
FM-BRBL01-VP-XL-FM-QDOL01-VP-S,combo,-4,0
FM-BRBL01-VP-L-FM-QDOL01-VP-XL,combo,0,0
FM-BRBL01-VP-L-FM-QDOL01-VP-L,combo,0,0
FM-BRBL01-VP-L-FM-QDOL01-VP-M,combo,-2,0
FM-BRBL01-VP-L-FM-QDOL01-VP-S,combo,-4,0
FM-BRBL01-VP-M-FM-QDOL01-VP-XL,combo,0,0
FM-BRBL01-VP-M-FM-QDOL01-VP-L,combo,0,0
FM-BRBL01-VP-M-FM-QDOL01-VP-M,combo,-2,0
FM-BRBL01-VP-M-FM-QDOL01-VP-S,combo,-4,0
FM-BRBL01-VP-S-FM-QDOL01-VP-XL,combo,0,0
FM-BRBL01-VP-S-FM-QDOL01-VP-L,combo,0,0
FM-BRBL01-VP-S-FM-QDOL01-VP-M,combo,-2,0
FM-BRBL01-VP-S-FM-QDOL01-VP-S,combo,-4,0
FM-BRBL01-HP-XL-FM-QDZT01-HP-XL,combo,0,0
FM-BRBL01-HP-XL-FM-QDZT01-HP-L,combo,0,0
FM-BRBL01-HP-XL-FM-QDZT01-HP-M,combo,0,0
FM-BRBL01-HP-XL-FM-QDZT01-HP-S,combo,-1,0
FM-BRBL01-HP-L-FM-QDZT01-HP-XL,combo,0,0
FM-BRBL01-HP-L-FM-QDZT01-HP-L,combo,0,0
FM-BRBL01-HP-L-FM-QDZT01-HP-M,combo,0,0
FM-BRBL01-HP-L-FM-QDZT01-HP-S,combo,-1,0
FM-BRBL01-HP-M-FM-QDZT01-HP-XL,combo,0,0
FM-BRBL01-HP-M-FM-QDZT01-HP-L,combo,0,0
FM-BRBL01-HP-M-FM-QDZT01-HP-M,combo,0,0
FM-BRBL01-HP-M-FM-QDZT01-HP-S,combo,-1,0
FM-BRBL01-HP-S-FM-QDZT01-HP-XL,combo,0,0
FM-BRBL01-HP-S-FM-QDZT01-HP-L,combo,0,0
FM-BRBL01-HP-S-FM-QDZT01-HP-M,combo,0,0
FM-BRBL01-HP-S-FM-QDZT01-HP-S,combo,-1,0
FM-AKGL01-HP-XL-FM-QDZT01-DE-XL,combo,191,0
FM-AKGL01-HP-XL-FM-QDZT01-DE-L,combo,193,0
FM-AKGL01-HP-XL-FM-QDZT01-DE-M,combo,192,0
FM-AKGL01-HP-XL-FM-QDZT01-DE-S,combo,196,0
FM-AKGL01-HP-L-FM-QDZT01-DE-XL,combo,0,0
FM-AKGL01-HP-L-FM-QDZT01-DE-L,combo,2,0
FM-AKGL01-HP-L-FM-QDZT01-DE-M,combo,1,0
FM-AKGL01-HP-L-FM-QDZT01-DE-S,combo,4,0
FM-AKGL01-HP-M-FM-QDZT01-DE-XL,combo,79,0
FM-AKGL01-HP-M-FM-QDZT01-DE-L,combo,81,0
FM-AKGL01-HP-M-FM-QDZT01-DE-M,combo,80,0
FM-AKGL01-HP-M-FM-QDZT01-DE-S,combo,81,0
FM-AKGL01-HP-S-FM-QDZT01-DE-XL,combo,192,0
FM-AKGL01-HP-S-FM-QDZT01-DE-L,combo,194,0
FM-AKGL01-HP-S-FM-QDZT01-DE-M,combo,193,0
FM-AKGL01-HP-S-FM-QDZT01-DE-S,combo,197,0
FM-DSSP02-TR2-L,normal,20,0
FM-DSSP02-TR2-M,normal,3,0
FM-DSSP02-TR2-S,normal,0,0
FM-DSSP02-TR2-XL,normal,20,0
FM-DSSP01-TR-2XL,normal,10,0
FM-DXSP01-TR2-2XL,normal,4,0
FM-DXSP01-TR2-L,normal,8,0
FM-DXSP01-TR2-M,normal,5,0
FM-DXSP01-TR2-S,normal,0,0
FM-DXSP01-TR2-XL,normal,9,0
FM-APGR01-DO-XL-FM-VXGR02-DO-XL,combo,83,0
FM-APGR01-DO-XL-FM-VXGR02-DO-L,combo,106,0
FM-APGR01-DO-XL-FM-VXGR02-DO-M,combo,106,0
FM-APGR01-DO-XL-FM-VXGR02-DO-S,combo,90,0
FM-APGR01-DO-L-FM-VXGR02-DO-XL,combo,85,0
FM-APGR01-DO-L-FM-VXGR02-DO-L,combo,123,0
FM-APGR01-DO-L-FM-VXGR02-DO-M,combo,126,0
FM-APGR01-DO-L-FM-VXGR02-DO-S,combo,94,0
FM-APGR01-DO-M-FM-VXGR02-DO-XL,combo,85,0
FM-APGR01-DO-M-FM-VXGR02-DO-L,combo,121,0
FM-APGR01-DO-M-FM-VXGR02-DO-M,combo,125,0
FM-APGR01-DO-M-FM-VXGR02-DO-S,combo,92,0
FM-APGR01-DO-S-FM-VXGR02-DO-XL,combo,85,0
FM-APGR01-DO-S-FM-VXGR02-DO-L,combo,112,0
FM-APGR01-DO-S-FM-VXGR02-DO-M,combo,111,0
FM-APGR01-DO-S-FM-VXGR02-DO-S,combo,94,0
FM-DNSP01-TR-2XL,normal,5,0
FM-DPSP01-TR-2XL,normal,4,0
FM-ATBL01-XP-XL-FM-QSBL01-BN-XL,combo,2,0
FM-ATBL01-XP-XL-FM-QSBL01-BN-L,combo,2,0
FM-ATBL01-XP-XL-FM-QSBL01-BN-M,combo,2,0
FM-ATBL01-XP-XL-FM-QSBL01-BN-S,combo,2,0
FM-ATBL01-XP-L-FM-QSBL01-BN-XL,combo,62,0
FM-ATBL01-XP-L-FM-QSBL01-BN-L,combo,61,0
FM-ATBL01-XP-L-FM-QSBL01-BN-M,combo,62,0
FM-ATBL01-XP-L-FM-QSBL01-BN-S,combo,62,0
FM-ATBL01-XP-M-FM-QSBL01-BN-XL,combo,13,0
FM-ATBL01-XP-M-FM-QSBL01-BN-L,combo,11,0
FM-ATBL01-XP-M-FM-QSBL01-BN-M,combo,12,0
FM-ATBL01-XP-M-FM-QSBL01-BN-S,combo,13,0
FM-ATBL01-XP-S-FM-QSBL01-BN-XL,combo,5,0
FM-ATBL01-XP-S-FM-QSBL01-BN-L,combo,2,0
FM-ATBL01-XP-S-FM-QSBL01-BN-M,combo,3,0
FM-ATBL01-XP-S-FM-QSBL01-BN-S,combo,5,0
FM-BRGL03-ES-XL,normal,4,0
FM-BRGL03-ES-L,normal,26,0
FM-BRGL03-ES-M,normal,18,0
FM-BRGL03-ES-S,normal,18,0
FM-ATGR01-BN-XL-FM-VXGR02-BN-XL,combo,0,0
FM-ATGR01-BN-XL-FM-VXGR02-BN-L,combo,0,0
FM-ATGR01-BN-XL-FM-VXGR02-BN-M,combo,0,0
FM-ATGR01-BN-XL-FM-VXGR02-BN-S,combo,0,0
FM-ATGR01-BN-L-FM-VXGR02-BN-XL,combo,7,0
FM-ATGR01-BN-L-FM-VXGR02-BN-L,combo,7,0
FM-ATGR01-BN-L-FM-VXGR02-BN-M,combo,6,0
FM-ATGR01-BN-L-FM-VXGR02-BN-S,combo,5,0
FM-ATGR01-BN-M-FM-VXGR02-BN-XL,combo,2,0
FM-ATGR01-BN-M-FM-VXGR02-BN-L,combo,2,0
FM-ATGR01-BN-M-FM-VXGR02-BN-M,combo,1,0
FM-ATGR01-BN-M-FM-VXGR02-BN-S,combo,0,0
FM-ATGR01-BN-S-FM-VXGR02-BN-XL,combo,48,0
FM-ATGR01-BN-S-FM-VXGR02-BN-L,combo,50,0
FM-ATGR01-BN-S-FM-VXGR02-BN-M,combo,50,0
FM-ATGR01-BN-S-FM-VXGR02-BN-S,combo,50,0
FM-QDSL02-HP-XL,normal,58,0
FM-QDSL02-HP-L,normal,112,0
FM-QDSL02-HP-M,normal,165,0
FM-QDSL02-HP-S,normal,158,0
FM-BRZT01-RG-XL-FM-QLTG01-RG-XL,combo,38,0
FM-BRZT01-RG-XL-FM-QLTG01-RG-L,combo,32,0
FM-BRZT01-RG-XL-FM-QLTG01-RG-M,combo,0,0
FM-BRZT01-RG-XL-FM-QLTG01-RG-S,combo,38,0
FM-BRZT01-RG-L-FM-QLTG01-RG-XL,combo,44,0
FM-BRZT01-RG-L-FM-QLTG01-RG-L,combo,32,0
FM-BRZT01-RG-L-FM-QLTG01-RG-M,combo,0,0
FM-BRZT01-RG-L-FM-QLTG01-RG-S,combo,44,0
FM-BRZT01-RG-M-FM-QLTG01-RG-XL,combo,31,0
FM-BRZT01-RG-M-FM-QLTG01-RG-L,combo,31,0
FM-BRZT01-RG-M-FM-QLTG01-RG-M,combo,0,0
FM-BRZT01-RG-M-FM-QLTG01-RG-S,combo,31,0
FM-BRZT01-RG-S-FM-QLTG01-RG-XL,combo,36,0
FM-BRZT01-RG-S-FM-QLTG01-RG-L,combo,32,0
FM-BRZT01-RG-S-FM-QLTG01-RG-M,combo,0,0
FM-BRZT01-RG-S-FM-QLTG01-RG-S,combo,36,0
FM-ATBL02-DE-XL-FM-QDBL01-DE-XL,combo,0,0
FM-ATBL02-DE-XL-FM-QDBL01-DE-L,combo,0,0
FM-ATBL02-DE-XL-FM-QDBL01-DE-M,combo,0,0
FM-ATBL02-DE-XL-FM-QDBL01-DE-S,combo,0,0
FM-ATBL02-DE-L-FM-QDBL01-DE-XL,combo,12,0
FM-ATBL02-DE-L-FM-QDBL01-DE-L,combo,1,0
FM-ATBL02-DE-L-FM-QDBL01-DE-M,combo,0,0
FM-ATBL02-DE-L-FM-QDBL01-DE-S,combo,0,0
FM-ATBL02-DE-M-FM-QDBL01-DE-XL,combo,10,0
FM-ATBL02-DE-M-FM-QDBL01-DE-L,combo,5,0
FM-ATBL02-DE-M-FM-QDBL01-DE-M,combo,0,0
FM-ATBL02-DE-M-FM-QDBL01-DE-S,combo,0,0
FM-ATBL02-DE-S-FM-QDBL01-DE-XL,combo,42,0
FM-ATBL02-DE-S-FM-QDBL01-DE-L,combo,3,0
FM-ATBL02-DE-S-FM-QDBL01-DE-M,combo,0,0
FM-ATBL02-DE-S-FM-QDBL01-DE-S,combo,0,0
FM-ANCD01-VP-XL-FM-QDOL01-VP-XL,combo,9,0
FM-ANCD01-VP-XL-FM-QDOL01-VP-L,combo,0,0
FM-ANCD01-VP-XL-FM-QDOL01-VP-M,combo,-2,0
FM-ANCD01-VP-XL-FM-QDOL01-VP-S,combo,-4,0
FM-ANCD01-VP-L-FM-QDOL01-VP-XL,combo,9,0
FM-ANCD01-VP-L-FM-QDOL01-VP-L,combo,0,0
FM-ANCD01-VP-L-FM-QDOL01-VP-M,combo,-2,0
FM-ANCD01-VP-L-FM-QDOL01-VP-S,combo,-4,0
FM-ANCD01-VP-M-FM-QDOL01-VP-XL,combo,9,0
FM-ANCD01-VP-M-FM-QDOL01-VP-L,combo,0,0
FM-ANCD01-VP-M-FM-QDOL01-VP-M,combo,-2,0
FM-ANCD01-VP-M-FM-QDOL01-VP-S,combo,-4,0
FM-ANCD01-VP-S-FM-QDOL01-VP-XL,combo,9,0
FM-ANCD01-VP-S-FM-QDOL01-VP-L,combo,0,0
FM-ANCD01-VP-S-FM-QDOL01-VP-M,combo,-2,0
FM-ANCD01-VP-S-FM-QDOL01-VP-S,combo,-4,0
FM-ANCD01-HP-XL-FM-QDOL01-HP-XL,combo,15,0
FM-ANCD01-HP-XL-FM-QDOL01-HP-L,combo,48,0
FM-ANCD01-HP-XL-FM-QDOL01-HP-M,combo,5,0
FM-ANCD01-HP-XL-FM-QDOL01-HP-S,combo,5,0
FM-ANCD01-HP-L-FM-QDOL01-HP-XL,combo,15,0
FM-ANCD01-HP-L-FM-QDOL01-HP-L,combo,48,0
FM-ANCD01-HP-L-FM-QDOL01-HP-M,combo,5,0
FM-ANCD01-HP-L-FM-QDOL01-HP-S,combo,5,0
FM-ANCD01-HP-M-FM-QDOL01-HP-XL,combo,13,0
FM-ANCD01-HP-M-FM-QDOL01-HP-L,combo,45,0
FM-ANCD01-HP-M-FM-QDOL01-HP-M,combo,2,0
FM-ANCD01-HP-M-FM-QDOL01-HP-S,combo,2,0
FM-ANCD01-HP-S-FM-QDOL01-HP-XL,combo,14,0
FM-ANCD01-HP-S-FM-QDOL01-HP-L,combo,46,0
FM-ANCD01-HP-S-FM-QDOL01-HP-M,combo,3,0
FM-ANCD01-HP-S-FM-QDOL01-HP-S,combo,3,0
FM-ATBL01-TR-XL-FM-QDOL01-ES-XL,combo,5,0
FM-ATBL01-TR-XL-FM-QDOL01-ES-L,combo,3,0
FM-ATBL01-TR-XL-FM-QDOL01-ES-M,combo,4,0
FM-ATBL01-TR-XL-FM-QDOL01-ES-S,combo,5,0
FM-ATBL01-TR-L-FM-QDOL01-ES-XL,combo,4,0
FM-ATBL01-TR-L-FM-QDOL01-ES-L,combo,2,0
FM-ATBL01-TR-L-FM-QDOL01-ES-M,combo,3,0
FM-ATBL01-TR-L-FM-QDOL01-ES-S,combo,4,0
FM-ATBL01-TR-M-FM-QDOL01-ES-XL,combo,1,0
FM-ATBL01-TR-M-FM-QDOL01-ES-L,combo,1,0
FM-ATBL01-TR-M-FM-QDOL01-ES-M,combo,1,0
FM-ATBL01-TR-M-FM-QDOL01-ES-S,combo,1,0
FM-ATBL01-TR-S-FM-QDOL01-ES-XL,combo,1,0
