platform,issue_type,sku,sapo_available,platform_available
shopify,missing_on_platform,FM-BRZT02-DE-M,0,
shopify,missing_on_platform,FM-BRZT02-DE-XL,0,
shopify,missing_on_platform,FM-CKFM01,0,
shopify,missing_on_platform,FM-DNSP01-DD-L,0,
shopify,missing_on_platform,FM-DNSP01-DD-M,0,
shopify,missing_on_platform,FM-DNSP01-DD-S,0,
shopify,missing_on_platform,FM-DNSP01-DD-XL,0,
shopify,missing_on_platform,FM-DNSP01-DN-L,0,
shopify,missing_on_platform,FM-DNSP01-DN-M,0,
shopify,missing_on_platform,FM-DNSP01-DN-S,0,
shopify,missing_on_platform,FM-DNSP01-DN-XL,0,
shopify,missing_on_platform,FM-DNSP01-NT-L,98,
shopify,missing_on_platform,FM-DNSP01-NT-M,45,
shopify,missing_on_platform,FM-DNSP01-NT-S,315,
shopify,missing_on_platform,FM-DNSP01-NT-XL,38,
shopify,missing_on_platform,FM-DNSP01-TX-L,53,
shopify,missing_on_platform,FM-DNSP01-TX-M,0,
shopify,missing_on_platform,FM-DNSP01-TX-S,1,
shopify,missing_on_platform,FM-DNSP01-TX-XL,50,
shopify,missing_on_platform,FM-DSSP01-TN-L,0,
shopify,missing_on_platform,FM-DSSP01-TN-M,0,
shopify,missing_on_platform,FM-DSSP01-TN-S,-1,
shopify,missing_on_platform,FM-DSSP01-TN-XL,38,
shopify,missing_on_platform,FM-HDAC-MG-1,0,
shopify,missing_on_platform,FM-HDAC-MG-2,0,
shopify,missing_on_platform,FM-HDAC-MG-3,0,
shopify,missing_on_platform,FM-HDAC-OG-1,0,
shopify,missing_on_platform,FM-HDAC-OG-2,0,
shopify,missing_on_platform,FM-HDAC-OG-3,0,
shopify,missing_on_platform,FM-HDCT01-DE-1,0,
shopify,missing_on_platform,FM-HDCT01-DE-2,0,
shopify,missing_on_platform,FM-HDCT01-XL-1,0,
shopify,missing_on_platform,FM-HDCT01-XL-2,0,
shopify,missing_on_platform,FM-HDNM01-BE-1,0,
shopify,missing_on_platform,FM-HDNM01-BE-2,0,
shopify,missing_on_platform,FM-HDNM01-BE-3,0,
shopify,missing_on_platform,FM-HDNM01-DE-1,0,
shopify,missing_on_platform,FM-HDNM01-DE-2,0,
shopify,missing_on_platform,FM-HDNM01-DE-3,0,
shopify,missing_on_platform,FM-HDNM01-MG-1,0,
shopify,missing_on_platform,FM-HDNM01-MG-2,0,
shopify,missing_on_platform,FM-HDNM01-MG-3,0,
shopify,missing_on_platform,FM-HDNM01-OG-1,0,
shopify,missing_on_platform,FM-HDNM01-OG-2,0,
shopify,missing_on_platform,FM-HDNM01-OG-3,0,
shopify,missing_on_platform,FM-HDNM01-XD-1,0,
shopify,missing_on_platform,FM-HDNM01-XD-2,0,
shopify,missing_on_platform,FM-HDNM01-XD-3,0,
shopify,missing_on_platform,FM-HDNM01-XL-1,0,
shopify,missing_on_platform,FM-HDNM01-XL-2,0,
shopify,missing_on_platform,FM-HDNM01-XL-3,0,
shopify,missing_on_platform,FM-HDZP01-BE-1,0,
shopify,missing_on_platform,FM-HDZP01-BE-2,0,
shopify,missing_on_platform,FM-HDZP01-BE-3,0,
shopify,missing_on_platform,FM-HDZP01-DE-1,0,
shopify,missing_on_platform,FM-HDZP01-DE-2,0,
shopify,missing_on_platform,FM-HDZP01-DE-3,0,
shopify,missing_on_platform,FM-HDZP01-DN-1,0,
shopify,missing_on_platform,FM-HDZP01-DN-2,0,
shopify,missing_on_platform,FM-HDZP01-DN-3,0,
shopify,missing_on_platform,FM-HDZP01-XD-1,0,
shopify,missing_on_platform,FM-HDZP01-XD-2,0,
shopify,missing_on_platform,FM-HDZP01-XD-3,0,
shopify,missing_on_platform,FM-HDZP01-XL-1,0,
shopify,missing_on_platform,FM-HDZP01-XL-2,0,
shopify,missing_on_platform,FM-HDZP01-XL-3,0,
shopify,missing_on_platform,FM-HQFM01,0,
shopify,missing_on_platform,FM-JGCOT-DE-1,0,
shopify,missing_on_platform,FM-JGCOT-DE-2,0,
shopify,missing_on_platform,FM-JGCOT-DE-3,0,
shopify,missing_on_platform,FM-JGCOT-DE-4,0,
shopify,missing_on_platform,FM-JGCOT-MG-1,0,
shopify,missing_on_platform,FM-JGCOT-MG-2,0,
shopify,missing_on_platform,FM-JGCOT-MG-3,0,
shopify,missing_on_platform,FM-JGCOT-MG-4,0,
shopify,missing_on_platform,FM-JGNAM01-DE-2XL,1,
shopify,missing_on_platform,FM-JGNAM01-DE-3XL,-1,
shopify,missing_on_platform,FM-JGNAM01-DE-L,0,
shopify,missing_on_platform,FM-JGNAM01-DE-M,0,
shopify,missing_on_platform,FM-JGNAM01-DE-XL,0,
shopify,missing_on_platform,FM-JGNAM01-SG-2XL,1,
shopify,missing_on_platform,FM-JGNAM01-SG-3XL,0,
shopify,missing_on_platform,FM-JGNAM01-SG-L,1,
shopify,missing_on_platform,FM-JGNAM01-SG-M,0,
shopify,missing_on_platform,FM-JGNAM01-SG-XL,0,
shopify,missing_on_platform,FM-JGNAM01-SS-2XL,1,
shopify,missing_on_platform,FM-JGNAM01-SS-3XL,0,
shopify,missing_on_platform,FM-JGNAM01-SS-L,0,
shopify,missing_on_platform,FM-JGNAM01-SS-M,0,
shopify,missing_on_platform,FM-JGNAM01-SS-XL,0,
shopify,missing_on_platform,FM-JGNAM01-ST-2XL,0,
shopify,missing_on_platform,FM-JGNAM01-ST-3XL,0,
shopify,missing_on_platform,FM-JGNAM01-ST-L,0,
shopify,missing_on_platform,FM-JGNAM01-ST-M,0,
shopify,missing_on_platform,FM-JGNAM01-ST-XL,0,
shopify,missing_on_platform,FM-JGNAM01-TN-2XL,0,
shopify,missing_on_platform,FM-JGNAM01-TN-3XL,0,
shopify,missing_on_platform,FM-JGNAM01-TN-L,0,
shopify,missing_on_platform,FM-JGNAM01-TN-M,0,
shopify,missing_on_platform,FM-JGNAM01-TN-XL,0,
shopify,missing_on_platform,FM-JGNAM01-XN-2XL,0,
shopify,missing_on_platform,FM-JGNAM01-XN-3XL,0,
shopify,missing_on_platform,FM-JGNAM01-XN-L,0,
shopify,missing_on_platform,FM-JGNAM01-XN-M,0,
shopify,missing_on_platform,FM-JGNAM01-XN-XL,0,
shopify,missing_on_platform,FM-JGNU01-DE-L,0,
shopify,missing_on_platform,FM-JGNU01-DE-M,0,
shopify,missing_on_platform,FM-JGNU01-DE-S,0,
shopify,missing_on_platform,FM-JGNU01-DE-XL,0,
shopify,missing_on_platform,FM-JGNU01-XD-L,0,
shopify,missing_on_platform,FM-JGNU01-XD-M,0,
shopify,missing_on_platform,FM-JGNU01-XD-S,0,
shopify,missing_on_platform,FM-JGNU01-XD-XL,0,
shopify,missing_on_platform,FM-JGOB01-BE-1,0,
shopify,missing_on_platform,FM-JGOB01-BE-2,0,
shopify,missing_on_platform,FM-JGOB01-BE-3,0,
shopify,missing_on_platform,FM-JGOB01-BE-4,0,
shopify,missing_on_platform,FM-JGOB01-DE-1,0,
shopify,missing_on_platform,FM-JGOB01-DE-2,0,
shopify,missing_on_platform,FM-JGOB01-DE-3,0,
shopify,missing_on_platform,FM-JGOB01-DE-4,0,
shopify,missing_on_platform,FM-JGOB01-XD-1,0,
shopify,missing_on_platform,FM-JGOB01-XD-2,0,
shopify,missing_on_platform,FM-JGOB01-XD-3,0,
shopify,missing_on_platform,FM-JGOB01-XD-4,0,
shopify,missing_on_platform,FM-JGOB01-XL-1,0,
shopify,missing_on_platform,FM-JGOB01-XL-2,0,
shopify,missing_on_platform,FM-JGOB01-XL-3,0,
shopify,missing_on_platform,FM-JGOB01-XL-4,0,
shopify,missing_on_platform,FM-JGOB02-BE-1,0,
shopify,missing_on_platform,FM-JGOB02-BE-2,0,
shopify,missing_on_platform,FM-JGOB02-BE-3,0,
shopify,missing_on_platform,FM-JGOB02-BE-4,0,
shopify,missing_on_platform,FM-JGOB02-DE-1,0,
shopify,missing_on_platform,FM-JGOB02-DE-2,0,
shopify,missing_on_platform,FM-JGOB02-DE-3,0,
shopify,missing_on_platform,FM-JGOB02-DE-4,0,
shopify,missing_on_platform,FM-JGOB02-XL-1,0,
shopify,missing_on_platform,FM-JGOB02-XL-2,0,
shopify,missing_on_platform,FM-JGOB02-XL-3,0,
shopify,missing_on_platform,FM-JGOB02-XL-4,0,
shopify,missing_on_platform,FM-Q2LNU01-BD-L,1,
shopify,missing_on_platform,FM-Q2LNU01-BD-M,1,
shopify,missing_on_platform,FM-Q2LNU01-BD-S,0,
shopify,missing_on_platform,FM-Q2LNU01-BD-XL,3,
shopify,missing_on_platform,FM-Q2LNU01-DX-L,0,
shopify,missing_on_platform,FM-Q2LNU01-DX-M,1,
shopify,missing_on_platform,FM-Q2LNU01-DX-S,0,
shopify,missing_on_platform,FM-Q2LNU01-DX-XL,2,
shopify,missing_on_platform,FM-Q2LNU01-XD-L,1,
shopify,missing_on_platform,FM-Q2LNU01-XD-M,1,
shopify,missing_on_platform,FM-Q2LNU01-XD-S,0,
shopify,missing_on_platform,FM-Q2LNU01-XD-XL,3,
shopify,missing_on_platform,FM-QBHN01-BN-L,0,
shopify,missing_on_platform,FM-QBHN01-BN-M,0,
shopify,missing_on_platform,FM-QBHN01-BN-S,25,
shopify,missing_on_platform,FM-QBHN01-BN-XL,-2,
shopify,missing_on_platform,FM-QBHN01-DE-L,0,
shopify,missing_on_platform,FM-QBHN01-DE-M,39,
shopify,missing_on_platform,FM-QBHN01-DE-S,14,
shopify,missing_on_platform,FM-QBHN01-DE-XL,0,
shopify,missing_on_platform,FM-QBHN01-DO-L,0,
shopify,missing_on_platform,FM-QBHN01-DO-M,0,
shopify,missing_on_platform,FM-QBHN01-DO-S,0,
shopify,missing_on_platform,FM-QBHN01-DO-XL,0,
shopify,missing_on_platform,FM-QBHN01-LG-L,0,
shopify,missing_on_platform,FM-QBHN01-LG-M,0,
shopify,missing_on_platform,FM-QBHN01-LG-S,19,
shopify,missing_on_platform,FM-QBHN01-LG-XL,12,
shopify,missing_on_platform,FM-QBHN01-TR-L,6,
shopify,missing_on_platform,FM-QBHN01-TR-M,0,
shopify,missing_on_platform,FM-QBHN01-TR-S,44,
shopify,missing_on_platform,FM-QBHN01-TR-XL,56,
shopify,missing_on_platform,FM-QBHN01-WG-L,0,
shopify,missing_on_platform,FM-QBHN01-WG-M,4,
shopify,missing_on_platform,FM-QBHN01-WG-S,22,
shopify,missing_on_platform,FM-QBHN01-WG-XL,24,
shopify,missing_on_platform,FM-QDCV01-BB-2XL,0,
shopify,missing_on_platform,FM-QDCV01-BB-L,2,
shopify,missing_on_platform,FM-QDCV01-BB-M,0,
shopify,missing_on_platform,FM-QDCV01-BB-S,0,
shopify,missing_on_platform,FM-QDCV01-BB-XL,0,
shopify,missing_on_platform,FM-QDCV01-BN-2XL,0,
shopify,missing_on_platform,FM-QDCV01-BN-L,0,
shopify,missing_on_platform,FM-QDCV01-BN-M,0,
shopify,missing_on_platform,FM-QDCV01-BN-S,6,
shopify,missing_on_platform,FM-QDCV01-BN-XL,7,
shopify,missing_on_platform,FM-QDCV01-MB-2XL,32,
shopify,missing_on_platform,FM-QDCV01-MB-L,2,
shopify,missing_on_platform,FM-QDCV01-MB-M,0,
shopify,missing_on_platform,FM-QDCV01-MB-S,0,
shopify,missing_on_platform,FM-QDCV01-MB-XL,63,
shopify,missing_on_platform,FM-QDCV01-MR-2XL,0,
shopify,missing_on_platform,FM-QDCV01-MR-L,0,
shopify,missing_on_platform,FM-QDCV01-MR-M,0,
shopify,missing_on_platform,FM-QDCV01-MR-S,0,
shopify,missing_on_platform,FM-QDCV01-MR-XL,0,
shopify,missing_on_platform,FM-QDOL01-BN-L,218,
shopify,missing_on_platform,FM-QDOL01-BN-M,188,
shopify,missing_on_platform,FM-QDOL01-BN-S,5,
shopify,missing_on_platform,FM-QDOL01-BN-XL,89,
shopify,missing_on_platform,FM-QDOL01-MB-L,3,
shopify,missing_on_platform,FM-QDOL01-MB-M,0,
shopify,missing_on_platform,FM-QDOL01-MB-S,0,
shopify,missing_on_platform,FM-QDOL01-MB-XL,2,
shopify,missing_on_platform,FM-QDOL01-RG-L,45,
shopify,missing_on_platform,FM-QDOL01-RG-M,125,
shopify,missing_on_platform,FM-QDOL01-RG-S,0,
shopify,missing_on_platform,FM-QDOL01-RG-XL,48,
shopify,missing_on_platform,FM-QDPK01-BN-L,1,
shopify,missing_on_platform,FM-QDPK01-BN-M,1,
shopify,missing_on_platform,FM-QDPK01-BN-S,0,
shopify,missing_on_platform,FM-QDPK01-BN-XL,0,
shopify,missing_on_platform,FM-QDPK01-MB-L,0,
shopify,missing_on_platform,FM-QDPK01-MB-M,0,
shopify,missing_on_platform,FM-QDPK01-MB-S,0,
shopify,missing_on_platform,FM-QDPK01-MB-XL,0,
shopify,missing_on_platform,FM-QDSL02-VP-L,74,
shopify,missing_on_platform,FM-QDSL02-VP-M,132,
shopify,missing_on_platform,FM-QDSL02-VP-S,130,
shopify,missing_on_platform,FM-QDSL02-VP-XL,45,
shopify,missing_on_platform,FM-QDTT01-BN-L,0,
shopify,missing_on_platform,FM-QDTT01-BN-M,0,
shopify,missing_on_platform,FM-QDTT01-BN-S,0,
shopify,missing_on_platform,FM-QDTT01-BN-XL,0,
shopify,missing_on_platform,FM-QDTT01-MB-L,0,
shopify,missing_on_platform,FM-QDTT01-MB-M,0,
shopify,missing_on_platform,FM-QDTT01-MB-S,0,
shopify,missing_on_platform,FM-QDTT01-MB-XL,10,
shopify,missing_on_platform,FM-QDTT01-RG-L,37,
shopify,missing_on_platform,FM-QDTT01-RG-M,6,
shopify,missing_on_platform,FM-QDTT01-RG-S,32,
shopify,missing_on_platform,FM-QDTT01-RG-XL,62,
shopify,missing_on_platform,FM-QDZT01-AB-2XL,0,
shopify,missing_on_platform,FM-QDZT01-AB-L,0,
shopify,missing_on_platform,FM-QDZT01-AB-M,0,
shopify,missing_on_platform,FM-QDZT01-AB-S,0,
shopify,missing_on_platform,FM-QDZT01-AB-XL,0,
shopify,missing_on_platform,FM-QDZT01-BE-2XL,189,
shopify,missing_on_platform,FM-QDZT01-BE-L,195,
shopify,missing_on_platform,FM-QDZT01-BE-M,96,
shopify,missing_on_platform,FM-QDZT01-BE-S,97,
shopify,missing_on_platform,FM-QDZT01-BE-XL,232,
shopify,missing_on_platform,FM-QDZT01-BN-2XL,0,
shopify,missing_on_platform,FM-QDZT01-BN-L,0,
shopify,missing_on_platform,FM-QDZT01-BN-M,0,
shopify,missing_on_platform,FM-QDZT01-BN-S,0,
shopify,missing_on_platform,FM-QDZT01-BN-XL,0,
shopify,missing_on_platform,FM-QDZT01-ES-2XL,75,
shopify,missing_on_platform,FM-QDZT01-ES-L,1,
shopify,missing_on_platform,FM-QDZT01-ES-M,0,
shopify,missing_on_platform,FM-QDZT01-ES-S,0,
shopify,missing_on_platform,FM-QDZT01-ES-XL,0,
shopify,missing_on_platform,FM-QDZT01-FR-2XL,0,
shopify,missing_on_platform,FM-QDZT01-FR-L,0,
shopify,missing_on_platform,FM-QDZT01-FR-M,0,
shopify,missing_on_platform,FM-QDZT01-FR-S,0,
shopify,missing_on_platform,FM-QDZT01-FR-XL,0,
shopify,missing_on_platform,FM-QDZT01-MB-2XL,0,
shopify,missing_on_platform,FM-QDZT01-MB-L,3,
shopify,missing_on_platform,FM-QDZT01-MB-M,1,
shopify,missing_on_platform,FM-QDZT01-MB-S,0,
shopify,missing_on_platform,FM-QDZT01-MB-XL,0,
shopify,missing_on_platform,FM-QDZT01-MG-2XL,6,
shopify,missing_on_platform,FM-QDZT01-MG-L,7,
shopify,missing_on_platform,FM-QDZT01-MG-M,0,
shopify,missing_on_platform,FM-QDZT01-MG-S,16,
shopify,missing_on_platform,FM-QDZT01-MG-XL,2,
shopify,missing_on_platform,FM-QDZT01-MR-2XL,0,
shopify,missing_on_platform,FM-QDZT01-MR-L,0,
shopify,missing_on_platform,FM-QDZT01-MR-M,0,
shopify,missing_on_platform,FM-QDZT01-MR-S,14,
shopify,missing_on_platform,FM-QDZT01-MR-XL,0,
shopify,missing_on_platform,FM-QJK2S-BE-L,0,
shopify,missing_on_platform,FM-QJK2S-BE-M,0,
shopify,missing_on_platform,FM-QJK2S-BE-S,1,
shopify,missing_on_platform,FM-QJK2S-BE-XL,0,
shopify,missing_on_platform,FM-QJK2S-DE-L,0,
shopify,missing_on_platform,FM-QJK2S-DE-M,0,
shopify,missing_on_platform,FM-QJK2S-DE-S,0,
shopify,missing_on_platform,FM-QJK2S-DE-XL,0,
shopify,missing_on_platform,FM-QJK2S-XM-L,0,
shopify,missing_on_platform,FM-QJK2S-XM-M,0,
shopify,missing_on_platform,FM-QJK2S-XM-S,0,
shopify,missing_on_platform,FM-QJK2S-XM-XL,0,
shopify,missing_on_platform,FM-QLCV01-BB-2XL,0,
shopify,missing_on_platform,FM-QLCV01-BB-L,2,
shopify,missing_on_platform,FM-QLCV01-BB-M,0,
shopify,missing_on_platform,FM-QLCV01-BB-S,0,
shopify,missing_on_platform,FM-QLCV01-BB-XL,0,
shopify,missing_on_platform,FM-QLCV01-DE-2XL,0,
shopify,missing_on_platform,FM-QLCV01-DE-L,2,
shopify,missing_on_platform,FM-QLCV01-DE-M,0,
shopify,missing_on_platform,FM-QLCV01-DE-S,0,
shopify,missing_on_platform,FM-QLCV01-DE-XL,0,
shopify,missing_on_platform,FM-QLCV01-MB-2XL,0,
shopify,missing_on_platform,FM-QLCV01-MB-L,2,
shopify,missing_on_platform,FM-QLCV01-MB-M,0,
shopify,missing_on_platform,FM-QLCV01-MB-S,0,
shopify,missing_on_platform,FM-QLCV01-MB-XL,0,
shopify,missing_on_platform,FM-QLCV01-SA-2XL,0,
shopify,missing_on_platform,FM-QLCV01-SA-L,3,
shopify,missing_on_platform,FM-QLCV01-SA-M,0,
shopify,missing_on_platform,FM-QLCV01-SA-S,0,
shopify,missing_on_platform,FM-QLCV01-SA-XL,0,
shopify,missing_on_platform,FM-QLCV01-XX-2XL,0,
shopify,missing_on_platform,FM-QLCV01-XX-L,2,
shopify,missing_on_platform,FM-QLCV01-XX-M,0,
shopify,missing_on_platform,FM-QLCV01-XX-S,0,
shopify,missing_on_platform,FM-QLCV01-XX-XL,0,
shopify,missing_on_platform,FM-QLKV01-DA-L,115,
shopify,missing_on_platform,FM-QLKV01-DA-L-4,28.75,
shopify,missing_on_platform,FM-QLKV01-DA-M,122,
shopify,missing_on_platform,FM-QLKV01-DA-M-4,30.5,
shopify,missing_on_platform,FM-QLKV01-DA-S,147,
shopify,missing_on_platform,FM-QLKV01-DA-S-4,36.75,
shopify,missing_on_platform,FM-QLKV01-DA-XL,88,
shopify,missing_on_platform,FM-QLKV01-DA-XL-4,22,
shopify,missing_on_platform,FM-QLKV01-DE-L,119,
shopify,missing_on_platform,FM-QLKV01-DE-L-4,29.75,
shopify,missing_on_platform,FM-QLKV01-DE-M,122,
shopify,missing_on_platform,FM-QLKV01-DE-M-4,30.5,
shopify,missing_on_platform,FM-QLKV01-DE-S,147,
shopify,missing_on_platform,FM-QLKV01-DE-S-4,36.75,
shopify,missing_on_platform,FM-QLKV01-DE-XL,88,
shopify,missing_on_platform,FM-QLKV01-DE-XL-4,22,
shopify,missing_on_platform,FM-QLKV01-TR-L,119,
shopify,missing_on_platform,FM-QLKV01-TR-L-4,29.75,
shopify,missing_on_platform,FM-QLKV01-TR-M,122,
shopify,missing_on_platform,FM-QLKV01-TR-M-4,30.5,
shopify,missing_on_platform,FM-QLKV01-TR-S,147,
shopify,missing_on_platform,FM-QLKV01-TR-S-4,36.75,
shopify,missing_on_platform,FM-QLKV01-TR-XL,88,
shopify,missing_on_platform,FM-QLKV01-TR-XL-4,22,
shopify,missing_on_platform,FM-QLKV01-XM-L,119,
shopify,missing_on_platform,FM-QLKV01-XM-L-4,29.75,
shopify,missing_on_platform,FM-QLKV01-XM-M,122,
shopify,missing_on_platform,FM-QLKV01-XM-M-4,30.5,
shopify,missing_on_platform,FM-QLKV01-XM-S,147,
shopify,missing_on_platform,FM-QLKV01-XM-S-4,36.75,
shopify,missing_on_platform,FM-QLKV01-XM-XL,88,
shopify,missing_on_platform,FM-QLKV01-XM-XL-4,22,
shopify,missing_on_platform,FM-QLTG01-BE-L,0,
shopify,missing_on_platform,FM-QLTG01-BE-M,0,
shopify,missing_on_platform,FM-QLTG01-BE-S,0,
shopify,missing_on_platform,FM-QLTG01-BE-XL,0,
shopify,missing_on_platform,FM-QLTG01-BN-2XL,0,
shopify,missing_on_platform,FM-QLTG01-BN-L,0,
shopify,missing_on_platform,FM-QLTG01-BN-M,0,
shopify,missing_on_platform,FM-QLTG01-BN-S,0,
shopify,missing_on_platform,FM-QLTG01-BN-XL,0,
shopify,missing_on_platform,FM-QLTG01-ES-2XL,22,
shopify,missing_on_platform,FM-QLTG01-ES-L,39,
shopify,missing_on_platform,FM-QLTG01-ES-M,16,
shopify,missing_on_platform,FM-QLTG01-ES-S,75,
shopify,missing_on_platform,FM-QLTG01-ES-XL,0,
shopify,missing_on_platform,FM-QLTG01-FR-2XL,0,
shopify,missing_on_platform,FM-QLTG01-FR-L,17,
shopify,missing_on_platform,FM-QLTG01-FR-M,4,
shopify,missing_on_platform,FM-QLTG01-FR-S,43,
shopify,missing_on_platform,FM-QLTG01-FR-XL,12,
shopify,missing_on_platform,FM-QLTG01-MB-2XL,0,
shopify,missing_on_platform,FM-QLTG01-MB-L,3,
shopify,missing_on_platform,FM-QLTG01-MB-M,0,
shopify,missing_on_platform,FM-QLTG01-MB-S,-1,
shopify,missing_on_platform,FM-QLTG01-MB-XL,0,
shopify,missing_on_platform,FM-QLTG01-MG-2XL,54,
shopify,missing_on_platform,FM-QLTG01-MG-L,0,
shopify,missing_on_platform,FM-QLTG01-MG-M,84,
shopify,missing_on_platform,FM-QLTG01-MG-S,127,
shopify,missing_on_platform,FM-QLTG01-MG-XL,0,
shopify,missing_on_platform,FM-QLTG01-RC-2XL,0,
shopify,missing_on_platform,FM-QLTG01-RC-L,0,
shopify,missing_on_platform,FM-QLTG01-RC-M,0,
shopify,missing_on_platform,FM-QLTG01-RC-S,44,
shopify,missing_on_platform,FM-QLTG01-RC-XL,12,
shopify,missing_on_platform,FM-QLTG01-XN-2XL,49,
shopify,missing_on_platform,FM-QLTG01-XN-L,0,
shopify,missing_on_platform,FM-QLTG01-XN-M,46,
shopify,missing_on_platform,FM-QLTG01-XN-S,0,
shopify,missing_on_platform,FM-QLTG01-XN-XL,49,
shopify,missing_on_platform,FM-QN1L03-DE-2XL,0,
shopify,missing_on_platform,FM-QN1L03-DE-3XL,0,
shopify,missing_on_platform,FM-QN1L03-DE-L,30,
shopify,missing_on_platform,FM-QN1L03-DE-M,0,
shopify,missing_on_platform,FM-QN1L03-DE-S,0,
shopify,missing_on_platform,FM-QN1L03-DE-XL,53,
shopify,missing_on_platform,FM-QN1L03-SG-2XL,32,
shopify,missing_on_platform,FM-QN1L03-SG-3XL,0,
shopify,missing_on_platform,FM-QN1L03-SG-L,424,
shopify,missing_on_platform,FM-QN1L03-SG-M,89,
shopify,missing_on_platform,FM-QN1L03-SG-S,0,
shopify,missing_on_platform,FM-QN1L03-SG-XL,434,
shopify,missing_on_platform,FM-QN1L03-SS-2XL,11,
shopify,missing_on_platform,FM-QN1L03-SS-3XL,0,
shopify,missing_on_platform,FM-QN1L03-SS-L,164,
shopify,missing_on_platform,FM-QN1L03-SS-M,22,
shopify,missing_on_platform,FM-QN1L03-SS-S,0,
shopify,missing_on_platform,FM-QN1L03-SS-XL,169,
shopify,missing_on_platform,FM-QN1L03-TN-2XL,0,
shopify,missing_on_platform,FM-QN1L03-TN-3XL,0,
shopify,missing_on_platform,FM-QN1L03-TN-L,19,
shopify,missing_on_platform,FM-QN1L03-TN-M,0,
shopify,missing_on_platform,FM-QN1L03-TN-XL,22,
shopify,missing_on_platform,FM-QN1L03-XN-2XL,0,
shopify,missing_on_platform,FM-QN1L03-XN-3XL,1,
shopify,missing_on_platform,FM-QN1L03-XN-L,0,
shopify,missing_on_platform,FM-QN1L03-XN-M,0,
shopify,missing_on_platform,FM-QN1L03-XN-XL,0,
shopify,missing_on_platform,FM-QN1L04-DE-2XL,0,
shopify,missing_on_platform,FM-QN1L04-DE-3XL,0,
shopify,missing_on_platform,FM-QN1L04-DE-L,97,
shopify,missing_on_platform,FM-QN1L04-DE-M,0,
shopify,missing_on_platform,FM-QN1L04-DE-XL,124,
shopify,missing_on_platform,FM-QN1L04-ST-2XL,46,
shopify,missing_on_platform,FM-QN1L04-ST-3XL,0,
shopify,missing_on_platform,FM-QN1L04-ST-L,214,
shopify,missing_on_platform,FM-QN1L04-ST-M,39,
shopify,missing_on_platform,FM-QN1L04-ST-XL,232,
shopify,missing_on_platform,FM-QN1L04-TN-2XL,0,
shopify,missing_on_platform,FM-QN1L04-TN-3XL,0,
shopify,missing_on_platform,FM-QN1L04-TN-L,49,
shopify,missing_on_platform,FM-QN1L04-TN-M,9,
shopify,missing_on_platform,FM-QN1L04-TN-XL,58,
shopify,missing_on_platform,FM-QN1L04-XN-2XL,0,
shopify,missing_on_platform,FM-QN1L04-XN-3XL,0,
shopify,missing_on_platform,FM-QN1L04-XN-L,22,
shopify,missing_on_platform,FM-QN1L04-XN-M,0,
shopify,missing_on_platform,FM-QN1L04-XN-XL,22,
shopify,missing_on_platform,FM-QN2L03-DE-2XL,1,
shopify,missing_on_platform,FM-QN2L03-DE-3XL,0,
shopify,missing_on_platform,FM-QN2L03-DE-L,0,
shopify,missing_on_platform,FM-QN2L03-DE-M,11,
shopify,missing_on_platform,FM-QN2L03-DE-XL,1,
shopify,missing_on_platform,FM-QN2L03-SG-2XL,1,
shopify,missing_on_platform,FM-QN2L03-SG-3XL,0,
shopify,missing_on_platform,FM-QN2L03-SG-L,0,
shopify,missing_on_platform,FM-QN2L03-SG-M,0,
shopify,missing_on_platform,FM-QN2L03-SG-XL,0,
shopify,missing_on_platform,FM-QN2L03-SS-2XL,1,
shopify,missing_on_platform,FM-QN2L03-SS-3XL,0,
shopify,missing_on_platform,FM-QN2L03-SS-L,2,
shopify,missing_on_platform,FM-QN2L03-SS-M,0,
shopify,missing_on_platform,FM-QN2L03-SS-S,0,
shopify,missing_on_platform,FM-QN2L03-SS-XL,0,
shopify,missing_on_platform,FM-QN2L03-TN-2XL,0,
shopify,missing_on_platform,FM-QN2L03-TN-3XL,0,
shopify,missing_on_platform,FM-QN2L03-TN-L,0,
shopify,missing_on_platform,FM-QN2L03-TN-M,0,
shopify,missing_on_platform,FM-QN2L03-TN-XL,0,
shopify,missing_on_platform,FM-QN2L03-XN-2XL,0,
shopify,missing_on_platform,FM-QN2L03-XN-3XL,0,
shopify,missing_on_platform,FM-QN2L03-XN-L,1,
shopify,missing_on_platform,FM-QN2L03-XN-M,0,
shopify,missing_on_platform,FM-QN2L03-XN-XL,1,
shopify,missing_on_platform,FM-QNAC-DE-1,0,
shopify,missing_on_platform,FM-QNAC-DE-2,0,
shopify,missing_on_platform,FM-QNAC-DE-3,0,
shopify,missing_on_platform,FM-QNAC-DE-4,0,
shopify,missing_on_platform,FM-QNAC-MG-1,0,
shopify,missing_on_platform,FM-QNAC-MG-2,0,
shopify,missing_on_platform,FM-QNAC-MG-3,0,
shopify,missing_on_platform,FM-QNAC-MG-4,0,
shopify,missing_on_platform,FM-QNAC-OG-1,0,
shopify,missing_on_platform,FM-QNAC-OG-2,0,
shopify,missing_on_platform,FM-QNAC-OG-3,0,
shopify,missing_on_platform,FM-QNAC-OG-4,0,
shopify,missing_on_platform,FM-QNAC-SB-1,4,
shopify,missing_on_platform,FM-QNAC-SB-2,0,
shopify,missing_on_platform,FM-QNAC-SB-3,0,
shopify,missing_on_platform,FM-QNAC-SB-4,0,
