sku,status,reason,action,sapoAvailable,pancakeAvailable,shopifyAvailable,sapoName,pancakeName,shopifyName
7970-2,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Bộ thể thao nữ tập gym yoga Fitme áo vạt bầu Space Grey, quần 2 lớp Xám Đen#FM-AVBNU-SG-2XL-FM-Q2LNU01-XD-XL",
7971-2,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Bộ thể thao nữ tập gym yoga Fitme áo vạt bầu Space Grey, quần 2 lớp Xám Đen#FM-AVBNU-SG-2XL-FM-Q2LNU01-XD-L",
7972-2,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Bộ thể thao nữ tập gym yoga Fitme áo vạt bầu Space Grey, quần 2 lớp Xám Đen#FM-AVBNU-SG-2XL-FM-Q2LNU01-XD-M",
8039-2,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Bộ thể thao nữ tập gym yoga Fitme áo vạt bầu Space Grey, quần 2 lớp Xám Đen#FM-AVBNU-SG-XL-FM-Q2LNU01-XD-XL",
8040-2,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Bộ thể thao nữ tập gym yoga Fitme áo vạt bầu Space Grey, quần 2 lớp Xám Đen#FM-AVBNU-SG-XL-FM-Q2LNU01-XD-L",
8041-2,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Bộ thể thao nữ tập gym yoga Fitme áo vạt bầu Space Grey, quần 2 lớp Xám Đen#FM-AVBNU-SG-XL-FM-Q2LNU01-XD-M",
8042-2,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Bộ thể thao nữ tập gym yoga Fitme áo vạt bầu Space Grey, quần 2 lớp Xám Đen#FM-AVBNU-SG-L-FM-Q2LNU01-XD-XL",
8043-2,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Bộ thể thao nữ tập gym yoga Fitme áo vạt bầu Space Grey, quần 2 lớp Xám Đen#FM-AVBNU-SG-L-FM-Q2LNU01-XD-L",
8044-2,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Bộ thể thao nữ tập gym yoga Fitme áo vạt bầu Space Grey, quần 2 lớp Xám Đen#FM-AVBNU-SG-L-FM-Q2LNU01-XD-M",
8045-2,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Bộ thể thao nữ tập gym yoga Fitme áo vạt bầu Space Grey, quần 2 lớp Xám Đen#FM-AVBNU-SG-M-FM-Q2LNU01-XD-XL",
8046-2,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Bộ thể thao nữ tập gym yoga Fitme áo vạt bầu Space Grey, quần 2 lớp Xám Đen#FM-AVBNU-SG-M-FM-Q2LNU01-XD-L",
8047-2,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Bộ thể thao nữ tập gym yoga Fitme áo vạt bầu Space Grey, quần 2 lớp Xám Đen#FM-AVBNU-SG-M-FM-Q2LNU01-XD-M",
8048-2,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Bộ thể thao nữ tập gym yoga Fitme áo vạt bầu Space Grey, quần 2 lớp Xám Đen#FM-AVBNU-SG-S-FM-Q2LNU01-XD-XL",
8049-2,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Bộ thể thao nữ tập gym yoga Fitme áo vạt bầu Space Grey, quần 2 lớp Xám Đen#FM-AVBNU-SG-S-FM-Q2LNU01-XD-L",
8050-2,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Bộ thể thao nữ tập gym yoga Fitme áo vạt bầu Space Grey, quần 2 lớp Xám Đen#FM-AVBNU-SG-S-FM-Q2LNU01-XD-M",
812-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam Fitme Performance 2.0 form oversize co giãn cao cấp, hỗ trợ boxing chạy bộ AOTN01",
813-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam Fitme Performance 2.0 form oversize co giãn cao cấp, hỗ trợ boxing chạy bộ AOTN01",
814-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam Fitme Performance 2.0 form oversize co giãn cao cấp, hỗ trợ boxing chạy bộ AOTN01",
815-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam Fitme Performance 2.0 form oversize co giãn cao cấp, hỗ trợ boxing chạy bộ AOTN01",
816-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam Fitme Performance 2.0 form oversize co giãn cao cấp, hỗ trợ boxing chạy bộ AOTN01",
849-10,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,Áo bra tập gym yoga nữ Fitme Flow thể thao dây chéo có mút chống sốc nâng ngực Racer Back - BRRB,
849-11,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,Áo bra tập gym yoga nữ Fitme Flow thể thao dây chéo có mút chống sốc nâng ngực Racer Back - BRRB,
849-12,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,Áo bra tập gym yoga nữ Fitme Flow thể thao dây chéo có mút chống sốc nâng ngực Racer Back - BRRB,
849-9,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,Áo bra tập gym yoga nữ Fitme Flow thể thao dây chéo có mút chống sốc nâng ngực Racer Back - BRRB,
8535-2,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,[ QUÀ TẶNG KHÔNG ĐỔI] Ống giấy Fitme Break - Đựng quần áo mang đi tập,
874-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo thể thao nam Fitme Perfomance 2.0 thun cao cấp co giãn 4 chiều thoáng khí hỗ trợ tập gym, boxing, chạy bộ ABTN02",
875-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo thể thao nam Fitme Perfomance 2.0 thun cao cấp co giãn 4 chiều thoáng khí hỗ trợ tập gym, boxing, chạy bộ ABTN02",
876-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo thể thao nam Fitme Perfomance 2.0 thun cao cấp co giãn 4 chiều thoáng khí hỗ trợ tập gym, boxing, chạy bộ ABTN02",
877-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo thể thao nam Fitme Perfomance 2.0 thun cao cấp co giãn 4 chiều thoáng khí hỗ trợ tập gym, boxing, chạy bộ ABTN02",
878-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo thể thao nam Fitme Perfomance 2.0 thun cao cấp co giãn 4 chiều thoáng khí hỗ trợ tập gym, boxing, chạy bộ ABTN02",
879-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo thể thao nam Fitme Perfomance 2.0 thun cao cấp co giãn 4 chiều thoáng khí hỗ trợ tập gym, boxing, chạy bộ ABTN02",
880-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo thể thao nam Fitme Perfomance 2.0 thun cao cấp co giãn 4 chiều thoáng khí hỗ trợ tập gym, boxing, chạy bộ ABTN02",
881-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo thể thao nam Fitme Perfomance 2.0 thun cao cấp co giãn 4 chiều thoáng khí hỗ trợ tập gym, boxing, chạy bộ ABTN02",
882-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo thể thao nam Fitme Peformance 2.0 thun cao cấp co giãn 4 chiều thoáng khí hỗ trợ tập gym, boxing, chạy bộ ABTN02#FM-ABTN02-SG-XL",
883-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo thể thao nam Fitme Peformance 2.0 thun cao cấp co giãn 4 chiều thoáng khí hỗ trợ tập gym, boxing, chạy bộ ABTN02#FM-ABTN02-SG-M",
884-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo thể thao nam Fitme Peformance 2.0 thun cao cấp co giãn 4 chiều thoáng khí hỗ trợ tập gym, boxing, chạy bộ ABTN02#FM-ABTN02-SG-L",
885-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo thể thao nam Fitme Peformance 2.0 thun cao cấp co giãn 4 chiều thoáng khí hỗ trợ tập gym, boxing, chạy bộ ABTN02#FM-ABTN02-SG-2XL",
886-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo thể thao nam Fitme Peformance 2.0 thun cao cấp co giãn 4 chiều thoáng khí hỗ trợ tập gym, boxing, chạy bộ ABTN02#FM-ABTN02-DE-XL",
887-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo thể thao nam Fitme Peformance 2.0 thun cao cấp co giãn 4 chiều thoáng khí hỗ trợ tập gym, boxing, chạy bộ ABTN02#FM-ABTN02-DE-M",
888-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo thể thao nam Fitme Peformance 2.0 thun cao cấp co giãn 4 chiều thoáng khí hỗ trợ tập gym, boxing, chạy bộ ABTN02#FM-ABTN02-DE-L",
889-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo thể thao nam Fitme Peformance 2.0 thun cao cấp co giãn 4 chiều thoáng khí hỗ trợ tập gym, boxing, chạy bộ ABTN02#FM-ABTN02-DE-2XL",
891-10,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,Áo bra tập gym yoga nữ Fitme Flow thể thao dây chéo có mút chống sốc nâng ngực Racer Back - BRRB,
891-11,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,Áo bra tập gym yoga nữ Fitme Flow thể thao dây chéo có mút chống sốc nâng ngực Racer Back - BRRB,
891-12,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,Áo bra tập gym yoga nữ Fitme Flow thể thao dây chéo có mút chống sốc nâng ngực Racer Back - BRRB,
891-9,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,Áo bra tập gym yoga nữ Fitme Flow thể thao dây chéo có mút chống sốc nâng ngực Racer Back - BRRB,
893-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam tay dài Fitme Performance 2.0 form slim body cổ ôm co giãn 4 chiều cao cấp, hỗ trợ boxing chạy bộ ABTD02#FM-ABTD02-SG-2XL",
894-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam tay dài Fitme Performance 2.0 form slim body cổ ôm co giãn 4 chiều cao cấp, hỗ trợ boxing chạy bộ ABTD02#FM-ABTD02-SG-XL",
895-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam tay dài Fitme Performance 2.0 form slim body cổ ôm co giãn 4 chiều cao cấp, hỗ trợ boxing chạy bộ ABTD02#FM-ABTD02-SG-L",
896-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam tay dài Fitme Performance 2.0 form slim body cổ ôm co giãn 4 chiều cao cấp, hỗ trợ boxing chạy bộ ABTD02#FM-ABTD02-SG-M",
897-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam tay dài Fitme Performance 2.0 form slim body cổ ôm co giãn 4 chiều cao cấp, hỗ trợ boxing chạy bộ ABTD02",
898-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam tay dài Fitme Performance 2.0 form slim body cổ ôm co giãn 4 chiều cao cấp, hỗ trợ boxing chạy bộ ABTD02",
899-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam tay dài Fitme Performance 2.0 form slim body cổ ôm co giãn 4 chiều cao cấp, hỗ trợ boxing chạy bộ ABTD02",
900-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam tay dài Fitme Performance 2.0 form slim body cổ ôm co giãn 4 chiều cao cấp, hỗ trợ boxing chạy bộ ABTD02",
901-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam tay dài Fitme Performance 2.0 form slim body cổ ôm co giãn 4 chiều cao cấp, hỗ trợ boxing chạy bộ ABTD02",
902-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam tay dài Fitme Performance 2.0 form slim body cổ ôm co giãn 4 chiều cao cấp, hỗ trợ boxing chạy bộ ABTD02",
903-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam tay dài Fitme Performance 2.0 form slim body cổ ôm co giãn 4 chiều cao cấp, hỗ trợ boxing chạy bộ ABTD02",
904-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam tay dài Fitme Performance 2.0 form slim body cổ ôm co giãn 4 chiều cao cấp, hỗ trợ boxing chạy bộ ABTD02",
905-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam tay dài Fitme Performance 2.0 form slim body cổ ôm co giãn 4 chiều cao cấp, hỗ trợ boxing chạy bộ ABTD02#FM-ABTD02-DE-2XL",
906-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam tay dài Fitme Performance 2.0 form slim body cổ ôm co giãn 4 chiều cao cấp, hỗ trợ boxing chạy bộ ABTD02#FM-ABTD02-DE-XL",
907-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam tay dài Fitme Performance 2.0 form slim body cổ ôm co giãn 4 chiều cao cấp, hỗ trợ boxing chạy bộ ABTD02#FM-ABTD02-DE-L",
908-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam tay dài Fitme Performance 2.0 form slim body cổ ôm co giãn 4 chiều cao cấp, hỗ trợ boxing chạy bộ ABTD02#FM-ABTD02-DE-M",
909-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam tay dài Fitme Performance 2.0 form oversize thể thao co giãn 4 chiều, hỗ trợ boxing chạy bộ AOTD01",
910-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam tay dài Fitme Performance 2.0 form oversize thể thao co giãn 4 chiều, hỗ trợ boxing chạy bộ AOTD01",
911-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam tay dài Fitme Performance 2.0 form oversize thể thao co giãn 4 chiều, hỗ trợ boxing chạy bộ AOTD01",
912-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam tay dài Fitme Performance 2.0 form oversize thể thao co giãn 4 chiều, hỗ trợ boxing chạy bộ AOTD01",
913-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam tay dài Fitme Performance 2.0 form oversize thể thao co giãn 4 chiều, hỗ trợ boxing chạy bộ AOTD01",
914-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam tay dài Fitme Performance 2.0 form oversize thể thao co giãn 4 chiều, hỗ trợ boxing chạy bộ AOTD01",
915-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam tay dài Fitme Performance 2.0 form oversize thể thao co giãn 4 chiều, hỗ trợ boxing chạy bộ AOTD01",
916-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam tay dài Fitme Performance 2.0 form oversize thể thao co giãn 4 chiều, hỗ trợ boxing chạy bộ AOTD01",
917-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam tay dài Fitme Performance 2.0 form oversize thể thao co giãn 4 chiều, hỗ trợ boxing chạy bộ AOTD01",
918-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam tay dài Fitme Performance 2.0 form oversize thể thao co giãn 4 chiều, hỗ trợ boxing chạy bộ AOTD01",
919-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam tay dài Fitme Performance 2.0 form oversize thể thao co giãn 4 chiều, hỗ trợ boxing chạy bộ AOTD01",
920-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam tay dài Fitme Performance 2.0 form oversize thể thao co giãn 4 chiều, hỗ trợ boxing chạy bộ AOTD01",
921-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam tay dài Fitme Performance 2.0 form oversize thể thao co giãn 4 chiều, hỗ trợ boxing chạy bộ AOTD01",
922-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam tay dài Fitme Performance 2.0 form oversize thể thao co giãn 4 chiều, hỗ trợ boxing chạy bộ AOTD01",
923-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam tay dài Fitme Performance 2.0 form oversize thể thao co giãn 4 chiều, hỗ trợ boxing chạy bộ AOTD01",
924-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam tay dài Fitme Performance 2.0 form oversize thể thao co giãn 4 chiều, hỗ trợ boxing chạy bộ AOTD01",
925-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam Fitme Performance 2.0 form oversize co giãn cao cấp, hỗ trợ boxing chạy bộ AOTN01",
926-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam Fitme Performance 2.0 form oversize co giãn cao cấp, hỗ trợ boxing chạy bộ AOTN01",
927-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam Fitme Performance 2.0 form oversize co giãn cao cấp, hỗ trợ boxing chạy bộ AOTN01",
928-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam Fitme Performance 2.0 form oversize co giãn cao cấp, hỗ trợ boxing chạy bộ AOTN01",
929-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam Fitme Performance 2.0 form oversize co giãn cao cấp, hỗ trợ boxing chạy bộ AOTN01",
930-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam Fitme Performance 2.0 form oversize co giãn cao cấp, hỗ trợ boxing chạy bộ AOTN01",
931-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam Fitme Performance 2.0 form oversize co giãn cao cấp, hỗ trợ boxing chạy bộ AOTN01",
932-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam Fitme Performance 2.0 form oversize co giãn cao cấp, hỗ trợ boxing chạy bộ AOTN01",
933-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam Fitme Performance 2.0 form oversize co giãn cao cấp, hỗ trợ boxing chạy bộ AOTN01",
934-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam Fitme Performance 2.0 form oversize co giãn cao cấp, hỗ trợ boxing chạy bộ AOTN01",
935-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam Fitme Performance 2.0 form oversize co giãn cao cấp, hỗ trợ boxing chạy bộ AOTN01",
936-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam Fitme Performance 2.0 form oversize co giãn cao cấp, hỗ trợ boxing chạy bộ AOTN01",
937-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam Fitme Performance 2.0 form oversize co giãn cao cấp, hỗ trợ boxing chạy bộ AOTN01",
938-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam Fitme Performance 2.0 form oversize co giãn cao cấp, hỗ trợ boxing chạy bộ AOTN01",
939-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam Fitme Performance 2.0 form oversize co giãn cao cấp, hỗ trợ boxing chạy bộ AOTN01",
940-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam Fitme Performance 2.0 form oversize co giãn cao cấp, hỗ trợ boxing chạy bộ AOTN01",
941-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam Fitme Performance 2.0 form oversize co giãn cao cấp, hỗ trợ boxing chạy bộ AOTN01",
942-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam Fitme Performance 2.0 form oversize co giãn cao cấp, hỗ trợ boxing chạy bộ AOTN01",
943-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam Fitme Performance 2.0 form oversize co giãn cao cấp, hỗ trợ boxing chạy bộ AOTN01",
944-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo tập gym nam Fitme Performance 2.0 form oversize co giãn cao cấp, hỗ trợ boxing chạy bộ AOTN01",
961-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo ba lỗ tập gym nam Fitme Perfomance 2.0 chạy bộ, boxing sát nách chất liệu mỏng nhẹ co giãn thoáng khí ATSN01",
962-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo ba lỗ tập gym nam Fitme Perfomance 2.0 chạy bộ, boxing sát nách chất liệu mỏng nhẹ co giãn thoáng khí ATSN01",
963-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo ba lỗ tập gym nam Fitme Perfomance 2.0 chạy bộ, boxing sát nách chất liệu mỏng nhẹ co giãn thoáng khí ATSN01",
964-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo ba lỗ tập gym nam Fitme Perfomance 2.0 chạy bộ, boxing sát nách chất liệu mỏng nhẹ co giãn thoáng khí ATSN01",
965-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo ba lỗ tập gym nam Fitme Perfomance 2.0 chạy bộ, boxing sát nách chất liệu mỏng nhẹ co giãn thoáng khí ATSN01",
966-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo ba lỗ tập gym nam Fitme Perfomance 2.0 chạy bộ, boxing sát nách chất liệu mỏng nhẹ co giãn thoáng khí ATSN01",
967-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo ba lỗ tập gym nam Fitme Perfomance 2.0 chạy bộ, boxing sát nách chất liệu mỏng nhẹ co giãn thoáng khí ATSN01",
968-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo ba lỗ tập gym nam Fitme Perfomance 2.0 chạy bộ, boxing sát nách chất liệu mỏng nhẹ co giãn thoáng khí ATSN01",
969-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo ba lỗ tập gym nam Fitme Perfomance 2.0 chạy bộ, boxing sát nách chất liệu mỏng nhẹ co giãn thoáng khí ATSN01",
970-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo ba lỗ tập gym nam Fitme Perfomance 2.0 chạy bộ, boxing sát nách chất liệu mỏng nhẹ co giãn thoáng khí ATSN01",
971-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo ba lỗ tập gym nam Fitme Perfomance 2.0 chạy bộ, boxing sát nách chất liệu mỏng nhẹ co giãn thoáng khí ATSN01",
972-3,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,"Áo ba lỗ tập gym nam Fitme Perfomance 2.0 chạy bộ, boxing sát nách chất liệu mỏng nhẹ co giãn thoáng khí ATSN01",
985-10,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,Áo bra tập gym yoga nữ Fitme Flow thể thao dây chéo có mút chống sốc nâng ngực Racer Back - BRRB,
985-11,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,Áo bra tập gym yoga nữ Fitme Flow thể thao dây chéo có mút chống sốc nâng ngực Racer Back - BRRB,
985-12,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,Áo bra tập gym yoga nữ Fitme Flow thể thao dây chéo có mút chống sốc nâng ngực Racer Back - BRRB,
985-9,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,Áo bra tập gym yoga nữ Fitme Flow thể thao dây chéo có mút chống sốc nâng ngực Racer Back - BRRB,
986-10,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,Áo bra tập gym yoga nữ Fitme Flow thể thao dây chéo có mút chống sốc nâng ngực Racer Back - BRRB,
986-11,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,Áo bra tập gym yoga nữ Fitme Flow thể thao dây chéo có mút chống sốc nâng ngực Racer Back - BRRB,
986-12,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,Áo bra tập gym yoga nữ Fitme Flow thể thao dây chéo có mút chống sốc nâng ngực Racer Back - BRRB,
986-9,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,Áo bra tập gym yoga nữ Fitme Flow thể thao dây chéo có mút chống sốc nâng ngực Racer Back - BRRB,
987-10,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,Áo bra tập gym yoga nữ Fitme Flow thể thao dây chéo có mút chống sốc nâng ngực Racer Back - BRRB,
987-11,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,Áo bra tập gym yoga nữ Fitme Flow thể thao dây chéo có mút chống sốc nâng ngực Racer Back - BRRB,
987-12,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,Áo bra tập gym yoga nữ Fitme Flow thể thao dây chéo có mút chống sốc nâng ngực Racer Back - BRRB,
987-9,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,Áo bra tập gym yoga nữ Fitme Flow thể thao dây chéo có mút chống sốc nâng ngực Racer Back - BRRB,
988-10,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,Áo bra tập gym yoga nữ Fitme Flow thể thao dây chéo có mút chống sốc nâng ngực Racer Back - BRRB,
988-11,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,Áo bra tập gym yoga nữ Fitme Flow thể thao dây chéo có mút chống sốc nâng ngực Racer Back - BRRB,
988-12,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,Áo bra tập gym yoga nữ Fitme Flow thể thao dây chéo có mút chống sốc nâng ngực Racer Back - BRRB,
988-9,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,0,,,Áo bra tập gym yoga nữ Fitme Flow thể thao dây chéo có mút chống sốc nâng ngực Racer Back - BRRB,
FM-AHZD01-XN-L,partial,Missing Sapo source record,orphan_platform_sku_not_in_sapo,,,11,,,Áo halfzip tay dài ZEST AHZD01 Blazer Navy - L
